I am using the following nodes: sn[085,113]
My job ID is: 415231
/gpfs/home/borwang
NUM CPUs 28
/gpfs/home/borwang
NUM CPUs 28
ID       Population  PopulationVariation  Compactness
2749     691891       39                  0.6982248520710059
1378     698227       6297                0.7938144329896908
1300     695936       4006                0.788135593220339
100      694880       2950                0.5543478260869565
280      697907       5977                0.645   
45       682839       9091                0.6024844720496895
1504     691950       20                  0.6870748299319728
ID       Population  PopulationVariation  Compactness
751      682669       9261                0.8341232227488151
2374     700056       8126                0.7183098591549295
1010     691410       520                 0.7758620689655172
2037     699899       7969                0.6391752577319587
627      696224       4294                0.7581967213114754
614      684677       7253                0.7110091743119267
925      687980       3950                0.8085106382978724
918      687063       4867                0.7538461538461538
2776     688060       3870                0.6586826347305389
2775     694204       2274                0.664179104477612
1991     682528       9402                0.8430232558139534
1759     699312       7382                0.5930232558139534
2749     697763       5833                0.7393364928909952
1921     695182       3252                0.4897959183673469
ID       Population  PopulationVariation  Compactness
679      697657       5727                0.7050000000000001
1483     683314       8616                0.6211180124223603
1722     695556       3626                0.6758241758241759
237      699623       7693                0.701195219123506
672      691397       533                 0.8189655172413793
1850     694004       2074                0.6807511737089202
1990     695408       3478                0.7945945945945946
1991     682663       9267                0.7066666666666667
760      684140       7790                0.7894736842105263
1196     690446       1484                0.8675799086757991
2668     697375       5445                0.6031746031746033
2562     681708       10222               0.6190476190476191
280      696428       4498                0.7954545454545454
278      697308       5378                0.6198830409356726
ID       Population  PopulationVariation  Compactness
509      689320       2610                0.6946107784431137
2575     692727       797                 0.54375 
100      683236       8694                0.6905829596412556
3038     689862       2068                0.5787037037037037
1950     686734       5196                0.7816091954022988
961      700159       8229                0.6591928251121076
925      696992       5062                0.6368159203980099
2881     686551       5379                0.6438356164383562
1207     699213       7283                0.8600823045267489
1204     696000       4070                0.8535564853556485
393      693750       1820                0.8114754098360656
641      683457       8473                0.6740331491712708
1969     688957       2973                0.72    
1970     700069       8139                0.6285714285714286
ID       Population  PopulationVariation  Compactness
2829     697285       5355                0.7732558139534884
3008     692815       885                 0.6138613861386139
3009     685135       6795                0.609271523178808
2193     683982       7948                0.6428571428571428
2194     699817       7887                0.6140350877192983
3011     687968       3962                0.8     
664      691685       245                 0.6532663316582914
2502     693872       1942                0.622093023255814
1178     699953       8023                0.6964980544747081
2535     698925       6995                0.6019417475728155
1196     689513       2417                0.8156862745098039
191      682917       9013                0.8490566037735849
2798     692410       480                 0.6235294117647059
2543     690750       1180                0.5816993464052287
ID       Population  PopulationVariation  Compactness
281      692275       345                 0.6511627906976745
1367     687740       4190                0.8638297872340426
2312     699949       8019                0.7150000000000001
603      683441       8489                0.9007936507936508
1693     700250       8320                0.8390804597701149
1692     697127       5197                0.6242774566473989
1833     696460       4530                0.63125 
838      682083       9847                0.6476683937823835
1840     693382       1452                0.6310160427807487
1839     688247       3683                0.5670731707317074
124      690623       1307                0.7450199203187251
1143     691802       128                 0.8188679245283019
608      698168       6238                0.6868686868686869
611      685480       6450                0.7202380952380952
ID       Population  PopulationVariation  Compactness
2524     685939       5991                0.6681614349775784
2885     685135       6795                0.8353413654618473
964      687634       4296                0.8296943231441047
1470     694098       2168                0.8314606741573034
1474     695980       4050                0.5333333333333333
949      701167       9237                0.7741935483870968
2755     694211       2281                0.6811594202898551
2269     694469       2539                0.6521739130434783
355      692780       850                 0.8365758754863813
656      691674       256                 0.6290322580645161
1501     683197       8733                0.6580310880829016
1502     691201       729                 0.6540880503144655
2057     687489       4441                0.6108108108108108
1868     702053       10123               0.6477987421383649
ID       Population  PopulationVariation  Compactness
1042     699453       7523                0.7916666666666666
1985     689081       2849                0.7301587301587302
959      691460       470                 0.6476190476190475
905      694100       2170                0.8470588235294118
906      688455       3475                0.8854625550660793
695      684765       7165                0.7931034482758621
2923     682814       9116                0.7397959183673469
2974     683830       8100                0.6375838926174497
651      697723       5793                0.6058823529411765
1873     698870       6940                0.6494252873563218
2189     691167       763                 0.6289592760180995
2192     689564       2366                0.7447916666666667
2397     701037       9107                0.6588785046728972
2331     694708       2778                0.7070063694267517
ID       Population  PopulationVariation  Compactness
1453     691925       5                   0.7938144329896908
2845     683441       8489                0.5704697986577181
345      699849       7919                0.7307692307692308
414      682630       9300                0.768595041322314
510      696147       4217                0.7559808612440191
2916     698460       6530                0.5227272727272727
1891     724331       32401               0.7416666666666667
3038     697802       5872                0.615   
1496     659059       32871               0.455026455026455
1500     735843       43913               0.674074074074074
1361     687622       4308                0.8226415094339623
1350     697022       5092                0.8451327433628318
2162     645374       46556               0.6974358974358974
2166     687522       4408                0.6341463414634146
ID       Population  PopulationVariation  Compactness
1943     699911       7981                0.5757575757575757
2483     699459       7529                0.5947368421052632
752      692638       708                 0.8409090909090909
1700     699722       7792                0.663594470046083
172      698619       6689                0.6443298969072164
571      687053       4877                0.8961538461538462
1149     683274       8656                0.8539823008849557
1150     683412       8518                0.6714975845410628
1760     700715       8785                0.8775510204081632
1769     684005       7925                0.5158730158730158
2499     692757       827                 0.6695652173913044
83       697312       5382                0.5421686746987953
1494     683234       8696                0.5649717514124294
2531     684916       7014                0.6609195402298851
ID       Population  PopulationVariation  Compactness
2542     701161       9231                0.5763888888888888
2643     701710       9780                0.6946107784431137
2992     687757       4173                0.6686046511627908
271      688521       3409                0.7213740458015268
2744     691832       98                  0.4895104895104895
1513     684699       7231                0.5344827586206897
1514     695929       3999                0.7218934911242604
1912     685910       6020                0.6602870813397129
3036     699361       7431                0.6666666666666667
382      682437       9493                0.841897233201581
533      690315       1615                0.7336683417085428
1150     684626       7304                0.6030150753768844
1380     695631       3701                0.8207885304659498
3012     697138       5208                0.8616071428571428
ID       Population  PopulationVariation  Compactness
1803     700155       8225                0.6435643564356436
2180     696122       4192                0.7011494252873562
2955     688389       3541                0.6796875
2642     691320       610                 0.7058823529411764
2687     684337       7593                0.7416666666666667
2689     681754       10176               0.6217948717948718
957      694594       2664                0.8571428571428572
939      701801       9871                0.8597785977859779
2775     700605       8675                0.6424581005586592
2827     689861       2069                0.8125  
2836     682496       9434                0.7803468208092486
1101     688887       3043                0.5911602209944751
333      698525       6595                0.8769230769230769
583      688181       3749                0.6646706586826348
ID       Population  PopulationVariation  Compactness
2821     688492       3438                0.6384615384615384
493      688221       3709                0.7636363636363637
1155     684649       7281                0.8299595141700404
764      699515       7585                0.8709677419354839
2636     696171       4241                0.7149532710280374
522      697813       5883                0.7292817679558011
2887     690438       1492                0.7829787234042553
1999     683796       8134                0.6521739130434783
1970     688479       3451                0.7469879518072289
1974     694236       2306                0.6127167630057804
1995     700754       8824                0.6696035242290749
2028     681667       10263               0.6702127659574468
975      697244       5314                0.6606334841628959
1072     695552       3622                0.6084656084656085
ID       Population  PopulationVariation  Compactness
2803     685836       6094                0.6136363636363636
2787     702055       10125               0.5882352941176471
812      682661       9269                0.8894009216589862
1974     699972       8042                0.6527196652719665
2801     682740       9190                0.6569767441860466
1481     701006       9076                0.6608187134502924
165      686887       5043                0.6136363636363636
752      681739       10191               0.8736462093862816
1146     702070       10140               0.7294685990338164
382      697505       5575                0.8774703557312253
532      695513       3583                0.6451612903225806
1868     692986       1056                0.7119565217391304
1846     692796       866                 0.6836734693877551
1850     683261       8669                0.7897435897435897
ID       Population  PopulationVariation  Compactness
2568     699459       7529                0.5454545454545454
1190     693948       2018                0.7294117647058824
788      681683       10247               0.8883720930232558
347      693673       1743                0.7333333333333334
2873     732389       40459               0.6015625
434      729105       37175               0.7799227799227799
1979     792859       100929              0.8525345622119815
2384     733859       41929               0.675531914893617
2206     699111       7181                0.7309236947791165
121      718340       26410               0.6142857142857143
522      687192       4738                0.7318181818181818
523      712384       20454               0.7374301675977654
224      579525       112405              0.5443037974683544
223      533500       158430              0.6328125
ID       Population  PopulationVariation  Compactness
737      697542       5612                0.8461538461538461
754      685819       6111                0.817351598173516
151      698097       6167                0.7339901477832512
97       713108       21178               0.6115702479338843
171      699665       7735                0.6590909090909092
1639     706889       14959               0.8275862068965517
340      702092       10162               0.5518867924528301
2530     699792       7862                0.6536312849162011
1678     710247       18317               0.7156398104265402
1856     752927       60997               0.69    
925      616484       75446               0.7575757575757576
918      662940       28990               0.616580310880829
2609     671936       19994               0.7018348623853211
2613     669489       22441               0.6585365853658536
ID       Population  PopulationVariation  Compactness
1888     700193       8263                0.6273291925465838
298      690911       1019                0.6931216931216931
1430     687451       4479                0.6275862068965516
895      688929       3001                0.9037037037037037
916      700172       8242                0.8831168831168831
2055     693059       1129                0.5344827586206897
171      692656       726                 0.619718309859155
1639     691711       219                 0.8341968911917098
692      684058       7872                0.7043010752688172
628      702463       10533               0.5310734463276836
2885     689922       2008                0.8439716312056738
2887     684539       7391                0.5153846153846153
2700     685732       6198                0.6593886462882096
2688     695231       3301                0.6084905660377358
ID       Population  PopulationVariation  Compactness
1023     687033       4897                0.8841698841698842
2329     693302       1372                0.6900826446280992
1196     697530       5600                0.8138528138528138
2499     693391       1461                0.7010869565217391
2942     691386       544                 0.8097826086956521
155      692062       132                 0.7210526315789474
1857     684600       7330                0.5789473684210527
1851     698664       6734                0.5769230769230769
1108     697269       5339                0.6553398058252426
1050     691767       163                 0.5054945054945055
3024     685981       5949                0.78743961352657
147      695980       4050                0.7440476190476191
2983     688689       3241                0.7718631178707225
2932     689373       2557                0.651006711409396
ID       Population  PopulationVariation  Compactness
1471     699250       7320                0.736842105263158
792      689547       2383                0.8679245283018868
140      683540       8390                0.7298850574712643
141      699580       7650                0.6451612903225806
256      695526       3596                0.6433121019108281
1770     685338       6592                0.631578947368421
2871     682482       9448                0.8250950570342206
11       691430       500                 0.7772020725388601
1842     698436       6506                0.5824175824175823
391      687683       4247                0.8352490421455938
389      684888       7042                0.7351598173515982
3023     693153       1223                0.685   
2311     701548       9618                0.7394636015325671
1798     694626       2696                0.6635071090047393
ID       Population  PopulationVariation  Compactness
541      697391       5461                0.7974137931034483
753      687638       4292                0.813953488372093
2092     699536       7606                0.6976744186046512
2783     681881       10049               0.6865671641791045
1040     693068       1138                0.7723577235772358
2477     687930       4000                0.5986394557823129
1671     689239       2691                0.7513513513513513
1628     692231       301                 0.6519337016574586
1171     682488       9442                0.7808219178082192
1163     701891       9961                0.6734693877551021
2819     688068       3862                0.8106508875739645
1768     696182       4252                0.5461538461538462
2597     699620       7690                0.6551724137931034
2601     689864       2066                0.6906077348066298
ID       Population  PopulationVariation  Compactness
2746     686308       5622                0.6330935251798562
1470     684058       7872                0.7845303867403315
3040     682577       9353                0.6354166666666667
2536     693134       1204                0.6799999999999999
1502     689742       2188                0.7005649717514124
1271     687014       4916                0.8853211009174312
176      701538       9608                0.6511627906976745
519      685512       6418                0.6968085106382979
1976     695074       3144                0.6386554621848739
1871     696569       4639                0.65    
909      688825       3105                0.8492063492063492
798      699734       7804                0.6612244897959183
282      700116       8186                0.8063241106719368
1074     696826       4896                0.7433155080213903
ID       Population  PopulationVariation  Compactness
307      686475       5455                0.6218487394957983
1853     701756       9826                0.69    
2205     682065       9865                0.680327868852459
1470     686747       5183                0.7722222222222223
3017     701227       9297                0.6864406779661016
2222     696846       4916                0.5595238095238095
1052     691504       426                 0.6615384615384615
265      701574       9644                0.6646341463414633
2451     693166       1236                0.5988372093023255
97       691521       409                 0.6903225806451613
2949     694301       2371                0.7466666666666666
38       684308       7622                0.6993006993006994
904      687976       3954                0.8163265306122449
730      687561       4369                0.8590308370044053
ID       Population  PopulationVariation  Compactness
1465     698708       6778                0.5471698113207547
2311     691265       665                 0.6839378238341969
2461     686406       5524                0.6341463414634146
1831     689490       2440                0.7173913043478262
2020     698086       6156                0.6936936936936937
626      687141       4789                0.6104417670682731
1705     687621       4309                0.675531914893617
1191     695882       3952                0.8547008547008547
229      683588       8342                0.8201754385964912
2182     684059       7871                0.7168949771689498
333      692040       110                 0.8911290322580645
603      697243       5313                0.6939890710382514
2826     697593       5663                0.8121546961325967
2828     697905       5975                0.5448275862068965
ID       Population  PopulationVariation  Compactness
2486     696608       4678                0.6267942583732058
2861     685255       6675                0.7988505747126436
2262     695956       4026                0.6524064171122994
1888     681689       10241               0.6518987341772151
2802     691656       274                 0.7078651685393258
2801     696635       4705                0.6222222222222222
752      691715       215                 0.8487394957983193
989      688751       3179                0.69    
1698     696760       4830                0.718232044198895
38       699412       7482                0.7701149425287357
36       684473       7457                0.5953757225433526
390      695608       3678                0.7410714285714286
161      698161       6231                0.731404958677686
160      684348       7582                0.771551724137931
ID       Population  PopulationVariation  Compactness
1908     702168       10238               0.6367924528301887
1146     688776       3154                0.6468253968253967
2578     689336       2594                0.6805555555555556
1783     693426       1496                0.6287128712871287
2779     682459       9471                0.5882352941176471
2893     682528       9402                0.7647058823529411
2079     688239       3691                0.6343612334801763
575      694600       2670                0.6388888888888888
159      691565       365                 0.7439613526570048
1635     701193       9263                0.6867469879518072
1475     686697       5233                0.8393782383419689
1470     701258       9328                0.5769230769230769
903      693250       1320                0.8577075098814229
904      691532       398                 0.8623853211009174
ID       Population  PopulationVariation  Compactness
2513     683993       7937                0.6338797814207651
345      696310       4380                0.6507936507936508
1704     697541       5611                0.7566137566137566
191      692338       408                 0.8681818181818182
180      698109       6179                0.7695652173913043
695      694636       2706                0.6390532544378698
2895     686431       5499                0.6099290780141844
2933     690213       1717                0.8285714285714285
2888     684381       7549                0.5384615384615384
2118     687525       4405                0.6302083333333333
2381     694802       2872                0.5972850678733032
2344     689281       2649                0.639751552795031
401      691336       594                 0.8418803418803419
398      700131       8201                0.7135678391959799
ID       Population  PopulationVariation  Compactness
2735     689236       2694                0.6931216931216931
2726     699486       7556                0.7180851063829787
2691     696484       4554                0.6666666666666667
2690     696740       4810                0.7621621621621621
659      699705       7775                0.7629310344827587
645      697912       5982                0.5878787878787879
2836     685228       6702                0.8121212121212121
2826     697921       5991                0.7161290322580645
1461     691331       599                 0.6551724137931034
1171     686038       5892                0.8988326848249028
766      681960       9970                0.8407079646017699
922      688853       3077                0.8239700374531835
925      682103       9827                0.6488888888888888
917      694030       2100                0.7654320987654322
ID       Population  PopulationVariation  Compactness
1770     698210       6280                0.6328125
2603     690453       1477                0.49723756906077343
2040     684588       7342                0.6682464454976303
689      686466       5464                0.671957671957672
494      698482       6552                0.7153846153846154
2936     690929       1001                0.8174904942965779
2937     694102       2172                0.6595744680851063
1175     700815       8885                0.8497652582159625
2269     691874       56                  0.719626168224299
2403     693771       1841                0.8711340206185567
1514     685240       6690                0.6710526315789473
608      697463       5533                0.6144578313253012
746      689105       2825                0.7469879518072289
1028     685529       6401                0.670995670995671
Now the pool is closed and no longer available

real	63m31.436s
user	822m1.612s
sys	0m23.489s
This is node 1
Number of districtings for node 1 is 40
Completed in 3811.44s for rank 1:
This is node 0
Number of districtings for node 0 is 40
Completed in 3811.44s for rank 0:
