I am using the following nodes: sn[090-091]
My job ID is: 416443
/gpfs/home/borwang
NUM CPUs 28
/gpfs/home/borwang
NUM CPUs 28
ID       Population  PopulationVariation  Compactness
497      688933       2997                0.7366071428571428
790      696907       4977                0.8497854077253219
1011     690755       1175                0.7319148936170212
704      690871       1059                0.708133971291866
628      692057       127                 0.601010101010101
1962     693813       1883                0.7     
1505     696505       4575                0.8554216867469879
1496     692720       790                 0.58125 
1512     692691       761                 0.7967032967032968
2159     692688       758                 0.6976744186046512
1969     691530       400                 0.6397849462365591
1447     689870       2060                0.6975308641975309
All clusters acceptable after: 277 iterations.
ID       Population  PopulationVariation  Compactness
2401     687426       4504                0.8222222222222222
929      694521       2591                0.7777777777777778
2171     687067       4863                0.7518518518518519
2081     691368       562                 0.7361963190184049
2595     693122       1192                0.5375722543352601
2455     693813       1883                0.615   
38       690699       1231                0.5490196078431373
2501     689710       2220                0.5614035087719298
689      695071       3141                0.7083333333333333
690      694689       2759                0.5855263157894737
835      692682       752                 0.812206572769953
963      692191       261                 0.7918367346938775
2867     692973       1043                0.8058608058608059
3006     691695       235                 0.7167630057803468
All clusters acceptable after: 312 iterations.
ID       Population  PopulationVariation  Compactness
1006     694396       2466                0.8498168498168498
1138     690881       1049                0.6811594202898551
2206     693016       1086                0.6161616161616161
1736     694326       2396                0.8526315789473684
2986     691876       54                  0.6338028169014085
2215     691827       103                 0.6051282051282052
121      692802       872                 0.6752577319587629
2130     690512       1418                0.631578947368421
2976     693826       1896                0.7340425531914894
2954     694537       2607                0.6538461538461539
913      687561       4369                0.8565022421524664
550      687520       4410                0.8392156862745098
680      696078       4148                0.7440758293838863
79       687869       4061                0.6294117647058823
All clusters acceptable after: 274 iterations.
ID       Population  PopulationVariation  Compactness
916      695748       3818                0.8246445497630331
1485     692359       429                 0.6976744186046512
115      696225       4295                0.6352941176470588
549      692572       642                 0.6193181818181819
104      688264       3666                0.5888324873096447
1504     690973       957                 0.5953757225433526
1028     689557       2373                0.8     
817      694264       2334                0.8730769230769231
1693     694627       2697                0.7325581395348837
1731     689242       2688                0.7289156626506024
1838     692327       397                 0.5935483870967742
1840     691475       455                 0.6715328467153285
2312     689161       2769                0.5763546798029557
2305     690233       1697                0.6548223350253808
All clusters acceptable after: 206 iterations.
ID       Population  PopulationVariation  Compactness
921      692177       247                 0.8357664233576643
252      686811       5119                0.7470355731225297
1659     694634       2704                0.6615384615384615
939      693383       1453                0.8491379310344828
82       688305       3625                0.7150259067357513
1865     695579       3649                0.7741935483870968
2863     695278       3348                0.7488372093023256
83       691378       552                 0.6788990825688073
1922     687648       4282                0.6713615023474178
2518     693374       1444                0.7102272727272727
349      692705       775                 0.5898876404494382
293      688664       3266                0.650887573964497
1458     695051       3121                0.6666666666666667
1459     692040       110                 0.5693430656934306
All clusters acceptable after: 313 iterations.
ID       Population  PopulationVariation  Compactness
2426     688484       3446                0.6867469879518072
696      694869       2939                0.6457142857142857
249      686889       5041                0.8314176245210728
746      686094       5836                0.8905660377358491
28       695168       3238                0.480225988700565
2950     693284       1354                0.7333333333333334
2193     697053       5123                0.704225352112676
2192     692236       306                 0.7034883720930232
2688     696231       4301                0.6796536796536796
1168     688509       3421                0.8506787330316742
933      688460       3470                0.7352941176470589
1979     690402       1528                0.6038647342995169
1980     693197       1267                0.8539325842696629
1769     696151       4221                0.7261146496815287
All clusters acceptable after: 312 iterations.
ID       Population  PopulationVariation  Compactness
1023     687722       4208                0.6909090909090909
1433     695044       3114                0.8877005347593583
1824     695697       3767                0.625   
909      694043       2113                0.771551724137931
798      689779       2151                0.7816593886462881
120      691398       532                 0.6036585365853658
2269     689500       2430                0.5909090909090908
1806     695575       3645                0.7083333333333333
2934     687184       4746                0.8409090909090909
2933     696769       4839                0.5895953757225434
2610     694707       2777                0.5700000000000001
2609     686912       5018                0.6604938271604939
2131     690504       1426                0.755   
2183     692193       263                 0.7411167512690355
All clusters acceptable after: 252 iterations.
ID       Population  PopulationVariation  Compactness
2887     694556       2626                0.7724550898203593
2486     689662       2268                0.6285714285714286
497      692204       274                 0.6588235294117647
659      696790       4860                0.7640845070422535
644      691473       457                 0.6445783132530121
2889     695991       4061                0.7358490566037736
2954     690114       1816                0.6560509554140128
1773     690700       1230                0.7677725118483412
97       688654       3276                0.5240641711229946
989      689963       1967                0.7971014492753623
3012     694920       2990                0.8326180257510729
840      687864       4066                0.8169014084507042
2964     689355       2575                0.5853658536585367
2892     694781       2851                0.5403225806451613
All clusters acceptable after: 314 iterations.
ID       Population  PopulationVariation  Compactness
2131     689339       2591                0.7790055248618785
1149     696239       4309                0.8421052631578947
1427     692708       778                 0.7218934911242604
1027     693087       1157                0.8     
529      691330       600                 0.7096774193548387
670      694750       2820                0.7012195121951219
115      687244       4686                0.651685393258427
2461     688027       3903                0.7269076305220883
981      696301       4371                0.7196969696969697
249      687383       4547                0.8083333333333333
1979     686907       5023                0.73    
98       693503       1573                0.5900621118012422
1818     696931       5001                0.6145251396648045
1444     693278       1348                0.6428571428571428
All clusters acceptable after: 346 iterations.
ID       Population  PopulationVariation  Compactness
2662     694742       2812                0.6582914572864322
357      694604       2674                0.694267515923567
412      687456       4474                0.7983539094650206
1823     693994       2064                0.74375 
510      696106       4176                0.736842105263158
265      694801       2871                0.712962962962963
2278     687709       4221                0.6283185840707964
2345     696801       4871                0.6844919786096257
929      690325       1605                0.7625  
943      692153       223                 0.7333333333333334
27       688979       2951                0.8075471698113208
2853     694563       2633                0.7300613496932515
1841     686891       5039                0.6060606060606061
2803     687903       4027                0.5751633986928104
All clusters acceptable after: 239 iterations.
ID       Population  PopulationVariation  Compactness
1283     695859       3929                0.7896995708154506
280      693874       1944                0.6604938271604939
2212     688049       3881                0.7101449275362319
3008     690971       959                 0.7888888888888889
753      692233       303                 0.7416974169741697
972      693185       1255                0.875   
2093     692848       918                 0.6551724137931034
2095     690364       1566                0.7004405286343612
142      688950       2980                0.5945945945945945
2665     693077       1147                0.6592178770949721
2678     691579       351                 0.6832298136645962
2962     690229       1701                0.5869565217391304
265      693169       1239                0.84765625
1051     692640       710                 0.7873563218390804
All clusters acceptable after: 243 iterations.
ID       Population  PopulationVariation  Compactness
2330     695342       3412                0.680672268907563
1698     690113       1817                0.7654867256637168
1702     687004       4926                0.8048780487804879
2685     694699       2769                0.6243093922651934
1141     692886       956                 0.8118081180811808
694      687527       4403                0.7543859649122807
695      694148       2218                0.64375 
1980     695727       3797                0.6781609195402298
36       688951       2979                0.6592178770949721
755      693949       2019                0.6559633027522935
1861     694286       2356                0.6521739130434783
1437     690297       1633                0.6333333333333333
756      688607       3323                0.74235807860262
760      693491       1561                0.8967136150234741
All clusters acceptable after: 317 iterations.
ID       Population  PopulationVariation  Compactness
2819     689536       2394                0.6898395721925134
1766     687622       4308                0.7126436781609196
1699     693719       1789                0.7303370786516854
2440     691083       847                 0.7543103448275862
2430     693208       1278                0.5897435897435898
41       692827       897                 0.6296296296296297
398      696245       4315                0.8814229249011858
2898     691140       790                 0.8760330578512396
2960     691935       5                   0.5935828877005347
1148     694338       2408                0.8767772511848342
472      691793       137                 0.6263736263736264
504      689583       2347                0.6984126984126984
2535     687520       4410                0.6126126126126126
2744     696478       4548                0.6666666666666667
All clusters acceptable after: 323 iterations.
ID       Population  PopulationVariation  Compactness
977      688231       3699                0.8051948051948052
1946     696201       4271                0.699421965317919
1482     696320       4390                0.6225165562913908
1033     688869       3061                0.7181818181818183
2586     694530       2600                0.6770186335403727
2588     693760       1830                0.5666666666666667
2192     694467       2537                0.6758893280632411
2078     695760       3830                0.7065868263473054
2716     690894       1036                0.6741071428571428
1921     695890       3960                0.6898148148148149
2967     688434       3496                0.6243386243386244
2956     687147       4783                0.6758620689655173
964      689045       2885                0.8188679245283019
1006     687479       4451                0.6558704453441295
All clusters acceptable after: 255 iterations.
ID       Population  PopulationVariation  Compactness
844      689269       2661                0.8036529680365296
312      691444       486                 0.842741935483871
2262     691308       622                 0.6     
1823     696414       4484                0.5180722891566265
1441     696241       4311                0.5895196506550218
1821     687395       4535                0.6307692307692307
688      688913       3017                0.6893617021276596
261      690388       1542                0.6477272727272727
2508     691432       498                 0.6368159203980099
2511     689198       2732                0.6443298969072164
925      696648       4718                0.7801724137931034
918      694187       2257                0.5697674418604651
1991     694325       2395                0.7772511848341233
1654     689865       2065                0.8677248677248677
All clusters acceptable after: 274 iterations.
ID       Population  PopulationVariation  Compactness
2612     687196       4734                0.6666666666666667
626      692137       207                 0.6528497409326425
1194     695037       3107                0.8266666666666667
977      693596       1666                0.6919642857142857
1895     693254       1324                0.6986899563318778
94       689889       2041                0.7055837563451777
2444     690463       1467                0.6842105263157895
2481     690248       1682                0.539568345323741
1734     693085       1155                0.8181818181818181
1726     695174       3244                0.5783132530120482
259      694842       2912                0.5981735159817352
222      688931       2999                0.5670103092783505
895      696261       4331                0.8773946360153256
916      686914       5016                0.8699551569506727
All clusters acceptable after: 239 iterations.
ID       Population  PopulationVariation  Compactness
1958     687429       4501                0.7692307692307692
141      689052       2878                0.6650943396226415
2059     695824       3894                0.5865384615384616
2121     687538       4392                0.653179190751445
699      689153       2777                0.7048458149779735
1447     696044       4114                0.6346153846153846
2809     688574       3356                0.6971428571428571
1144     693841       1911                0.6186770428015564
771      691781       149                 0.8755760368663594
1924     696635       4705                0.7378640776699029
1929     689906       2024                0.6598639455782314
1067     692312       382                 0.5245901639344263
1099     692765       835                 0.6200873362445415
1140     696173       4243                0.7863636363636364
All clusters acceptable after: 238 iterations.
ID       Population  PopulationVariation  Compactness
2464     694799       2869                0.6858638743455497
2291     696333       4403                0.7419354838709677
1650     688019       3911                0.6968085106382979
2821     693209       1279                0.5581395348837209
1736     692856       926                 0.8010204081632653
1645     689342       2588                0.6770833333333333
71       690391       1539                0.6127167630057804
2586     690627       1303                0.6830357142857143
2588     695110       3180                0.5686274509803921
844      695830       3900                0.8508064516129032
755      686808       5122                0.6991869918699187
765      696527       4597                0.8151260504201681
27       689371       2559                0.7347826086956522
254      687805       4125                0.5868263473053892
All clusters acceptable after: 238 iterations.
ID       Population  PopulationVariation  Compactness
1204     691732       198                 0.85    
2971     694821       2891                0.5714285714285714
2175     693253       1323                0.6551724137931034
2700     692543       613                 0.6439790575916231
904      687076       4854                0.7942583732057417
2240     692972       1042                0.7333333333333334
2115     687594       4336                0.6029411764705883
1036     690878       1052                0.6407766990291262
549      695911       3981                0.8764044943820225
550      696699       4769                0.782122905027933
1447     693907       1977                0.6444444444444444
2001     690335       1595                0.5347222222222222
2883     687726       4204                0.5309278350515464
2881     691580       350                 0.765625
All clusters acceptable after: 206 iterations.
ID       Population  PopulationVariation  Compactness
2799     687575       4355                0.5803571428571428
2036     689488       2442                0.6860986547085202
2434     697096       5166                0.6608187134502924
626      694062       2132                0.6455026455026456
32       690400       1530                0.60625 
1862     696747       4817                0.8064516129032258
2946     695851       3921                0.5882352941176471
2945     688674       3256                0.5106382978723405
761      688574       3356                0.7534246575342466
148      690046       1884                0.704   
145      694031       2101                0.680473372781065
1169     687436       4494                0.71875 
1178     691306       624                 0.83206106870229
972      695741       3811                0.8553191489361702
All clusters acceptable after: 197 iterations.
ID       Population  PopulationVariation  Compactness
2184     693378       1448                0.6635514018691588
2544     696707       4777                0.6095890410958904
1810     694103       2173                0.6968085106382979
789      687513       4417                0.6073059360730594
794      695996       4066                0.8837209302325582
1836     687707       4223                0.68944099378882
2246     688373       3557                0.6929824561403508
2170     690380       1550                0.6745562130177515
357      694559       2629                0.640625
367      687813       4117                0.831275720164609
327      697057       5127                0.7426160337552743
1625     696714       4784                0.7234042553191489
2855     689756       2174                0.6666666666666667
2856     686971       4959                0.6936416184971098
All clusters acceptable after: 361 iterations.
ID       Population  PopulationVariation  Compactness
1490     695684       3754                0.6181818181818182
624      692546       616                 0.8577075098814229
1802     690018       1912                0.6836734693877551
745      687731       4199                0.7478991596638656
760      696778       4848                0.9     
2548     696580       4650                0.7276785714285714
1574     689541       2389                0.7065868263473054
1760     690884       1046                0.5405405405405406
42       689575       2355                0.7767857142857143
658      695013       3083                0.7     
2970     693275       1345                0.8172043010752688
1504     690546       1384                0.5801526717557253
1447     687033       4897                0.6923076923076923
1969     691823       107                 0.6666666666666667
All clusters acceptable after: 334 iterations.
ID       Population  PopulationVariation  Compactness
832      691580       350                 0.8146551724137931
280      688102       3828                0.6885245901639344
1074     694139       2209                0.7087912087912087
2676     687784       4146                0.6418918918918919
258      689245       2685                0.8452830188679246
2344     691223       707                 0.6696832579185521
2820     690376       1554                0.5421686746987953
2177     695566       3636                0.8253012048192772
1898     691209       721                 0.7005347593582888
1900     694904       2974                0.6586826347305389
941      693974       2044                0.8122448979591836
942      694512       2582                0.8648648648648649
7        694328       2398                0.6359223300970873
653      690085       1845                0.6633663366336633
All clusters acceptable after: 209 iterations.
ID       Population  PopulationVariation  Compactness
628      693424       1494                0.7195767195767195
2775     693318       1388                0.5     
2409     688949       2981                0.6648936170212766
2403     693975       2045                0.8277777777777777
2078     695416       3486                0.7151515151515151
746      690592       1338                0.8209606986899564
1803     694208       2278                0.6406926406926408
2310     689721       2209                0.6457399103139013
303      687863       4067                0.8687258687258688
304      694308       2378                0.6544715447154472
252      696166       4236                0.7448559670781894
959      687109       4821                0.6444444444444444
2799     689858       2072                0.6666666666666667
1829     692120       190                 0.6506849315068493
All clusters acceptable after: 208 iterations.
ID       Population  PopulationVariation  Compactness
2298     687565       4365                0.7120418848167539
2706     696100       4170                0.6972972972972973
2007     695077       3147                0.5853658536585367
1820     691384       546                 0.5393258426966292
1821     691090       840                 0.5877862595419847
1024     692583       653                 0.8     
1692     690222       1708                0.8673469387755102
539      692908       978                 0.7709251101321586
520      691856       74                  0.729559748427673
72       695205       3275                0.7384615384615385
2184     691268       662                 0.5904255319148937
191      688084       3846                0.8727272727272728
982      687308       4622                0.8093220338983051
980      696377       4447                0.6451612903225806
All clusters acceptable after: 326 iterations.
ID       Population  PopulationVariation  Compactness
2749     695057       3127                0.6405228758169934
2466     689283       2647                0.5849056603773585
2879     689628       2302                0.7278106508875739
577      688990       2940                0.825   
2717     687148       4782                0.654639175257732
2716     691149       781                 0.668421052631579
989      692815       885                 0.8597285067873304
143      696056       4126                0.6206896551724138
472      692762       832                 0.6391752577319587
256      689718       2212                0.8357664233576643
1705     693549       1619                0.7641509433962264
85       687406       4524                0.7005988023952097
2177     696741       4811                0.6390243902439025
1508     696725       4795                0.7784810126582279
All clusters acceptable after: 165 iterations.
ID       Population  PopulationVariation  Compactness
2641     695559       3629                0.6553191489361703
1173     694206       2276                0.782051282051282
800      696884       4954                0.8235294117647058
197      690511       1419                0.706140350877193
1482     687245       4685                0.6012658227848101
2183     688557       3373                0.8392857142857143
2135     689952       1978                0.6380368098159509
1859     693948       2018                0.6794871794871795
1812     691468       462                 0.6642335766423357
635      696026       4096                0.7801724137931034
1937     686755       5175                0.6941747572815534
1940     695609       3679                0.7112299465240641
989      687663       4267                0.8444444444444444
942      692644       714                 0.6492146596858639
All clusters acceptable after: 165 iterations.
ID       Population  PopulationVariation  Compactness
2312     689170       2760                0.7121951219512195
3036     687923       4007                0.7277777777777779
2905     689973       1957                0.8540925266903915
2630     686949       4981                0.6413043478260869
1161     695547       3617                0.8539823008849557
2075     690533       1397                0.7351598173515982
2077     692246       316                 0.6069651741293532
1768     695442       3512                0.6689189189189189
2535     694968       3038                0.6850828729281768
2536     691778       152                 0.6266666666666667
658      692743       813                 0.6931216931216931
661      694476       2546                0.5344827586206897
576      689243       2687                0.8645418326693227
591      696036       4106                0.7142857142857143
All clusters acceptable after: 328 iterations.
ID       Population  PopulationVariation  Compactness
2825     696880       4950                0.5616438356164384
1506     692828       898                 0.558659217877095
1636     689034       2896                0.7267441860465116
2855     692495       565                 0.8237547892720307
903      692023       93                  0.7975206611570248
472      689116       2814                0.9015748031496063
548      695439       3509                0.7365591397849462
2705     692673       743                 0.6945812807881773
2714     692346       416                 0.6557377049180328
1490     689949       1981                0.5579710144927537
2194     692698       768                 0.6512605042016807
2079     691613       317                 0.5935828877005347
2916     690026       1904                0.6473429951690821
2931     689907       2023                0.6224489795918368
All clusters acceptable after: 257 iterations.
ID       Population  PopulationVariation  Compactness
2566     688410       3520                0.6421052631578947
565      696555       4625                0.5934065934065934
1888     696609       4679                0.6958762886597938
1890     693034       1104                0.5317919075144508
504      688058       3872                0.5760869565217391
669      695065       3135                0.7027027027027026
435      687266       4664                0.7960784313725491
441      692482       552                 0.6893203883495146
2804     695668       3738                0.6932515337423313
2808     691551       379                 0.6083916083916083
813      686857       5073                0.6548672566371682
785      694270       2340                0.8571428571428572
1762     692976       1046                0.775330396475771
118      688226       3704                0.7888888888888889
All clusters acceptable after: 337 iterations.
ID       Population  PopulationVariation  Compactness
2081     696023       4093                0.7239263803680982
2814     688689       3241                0.49193548387096775
497      689636       2294                0.7478260869565218
317      696006       4076                0.8634538152610441
920      691762       168                 0.748898678414097
1033     693936       2006                0.717948717948718
1194     695203       3273                0.7754237288135593
1979     688800       3130                0.7566137566137566
2553     686891       5039                0.7234042553191489
278      691200       730                 0.7241379310344828
1770     695987       4057                0.76    
1769     691036       894                 0.7790055248618785
2967     694353       2423                0.7173913043478262
2971     687505       4425                0.6666666666666667
All clusters acceptable after: 182 iterations.
Now the pool is closed and no longer available

real	62m10.825s
user	807m0.286s
sys	0m21.519s
This is node 0
Number of districtings for node 0 is 40
This is node 1
Number of districtings for node 1 is 40
