I am using the following nodes: sn[094,106]
My job ID is: 415836
/gpfs/home/borwang
NUM CPUs 28
/gpfs/home/borwang
NUM CPUs 28
ID       Population  PopulationVariation  Compactness
2923     615839       76091               0.6168831168831168
127      590530       101400              0.6047904191616766
1008     741362       49432               0.7651515151515151
1961     610865       81065               0.6402116402116402
2345     762460       70530               0.6869158878504673
816      770456       78526               0.7242798353909465
881      722418       30488               0.7939914163090129
99       633516       58414               0.539568345323741
1803     689887       2043                0.6267281105990783
1798     605670       86260               0.6666666666666667
2731     703413       11483               0.6505376344086021
1891     795308       103378              0.6978021978021978
565      707795       15865               0.762114537444934
184      737508       45578               0.8274111675126904
All clusters acceptable after: 147 iterations.
ID       Population  PopulationVariation  Compactness
509      684608       7322                0.7012195121951219
318      590612       101318              0.689119170984456
582      756901       64971               0.6195652173913043
1769     602358       89572               0.8076923076923077
1770     783086       91156               0.6933333333333334
3040     660604       31326               0.7029702970297029
2269     670637       21293               0.6894736842105262
2789     751501       59571               0.6847826086956521
2487     725192       33262               0.7071129707112971
2679     656296       35634               0.6797752808988764
636      787641       95711               0.7793594306049823
526      690473       1457                0.6512820512820513
945      615648       76282               0.7945736434108527
997      711470       19540               0.8715596330275229
All clusters acceptable after: 95 iterations.
ID       Population  PopulationVariation  Compactness
700      630940       60990               0.6312056737588653
830      738986       47056               0.8854961832061069
1632     697307       5377                0.8092485549132948
2819     787928       95998               0.696969696969697
2160     594316       97614               0.7428571428571429
2162     779854       87924               0.6595744680851063
1437     738364       46434               0.7426900584795322
1436     653226       38704               0.6846153846153846
3011     710315       18385               0.854251012145749
664      703888       11958               0.6203208556149733
2059     655909       36021               0.6185567010309279
2121     617237       74693               0.6335078534031413
989      650449       41481               0.6926229508196722
942      728308       36378               0.7757847533632287
All clusters acceptable after: 200 iterations.
ID       Population  PopulationVariation  Compactness
886      646858       45072               0.7346938775510203
2470     617903       74027               0.5562913907284768
969      725055       33125               0.8142292490118577
102      788605       96675               0.6609442060085837
2500     674733       17197               0.5862068965517242
603      676373       15557               0.7254901960784313
1666     698108       6178                0.8305084745762712
2932     683305       8625                0.8046875
2558     767681       75751               0.6266094420600858
2722     664971       26959               0.6031746031746033
161      789590       97660               0.7601476014760148
181      635302       56628               0.7215909090909092
2062     673040       18890               0.6137339055793991
3024     645503       46427               0.6521739130434783
All clusters acceptable after: 184 iterations.
ID       Population  PopulationVariation  Compactness
1079     668138       23792               0.5921787709497206
2803     625022       66908               0.5771812080536913
2801     611325       80605               0.6370967741935484
1296     719208       27278               0.8008849557522124
1324     599265       92665               0.8413461538461539
2103     723220       31290               0.7195767195767195
1501     588300       103630              0.5364238410596027
576      693558       1628                0.85546875
236      750622       58692               0.6423076923076922
235      706279       14349               0.7487179487179487
1956     709104       17174               0.873015873015873
2398     751585       59655               0.6702702702702703
2954     791832       99902               0.8211678832116789
1467     749569       57639               0.6570048309178744
All clusters acceptable after: 109 iterations.
ID       Population  PopulationVariation  Compactness
2530     663028       28902               0.7058823529411764
2488     723422       31492               0.7142857142857143
2464     596112       95818               0.5847953216374269
2138     698194       6264                0.752808988764045
2163     763260       71330               0.73046875
385      753991       62061               0.7     
745      731128       39198               0.8874458874458875
293      641492       50438               0.5868263473053892
354      740990       49060               0.6043478260869566
638      667191       24739               0.533678756476684
955      681877       10053               0.8374558303886925
954      655975       35955               0.7443946188340806
2997     634650       57280               0.5705882352941176
2924     735717       43787               0.6111111111111112
All clusters acceptable after: 208 iterations.
ID       Population  PopulationVariation  Compactness
1980     685601       6329                0.8045977011494253
2759     635052       56878               0.6212121212121212
1778     614324       77606               0.6614173228346456
2896     652562       39368               0.875   
2466     675215       16715               0.6822429906542056
2705     713545       21615               0.7307692307692308
272      758549       66619               0.6608695652173913
1481     606073       85857               0.6060606060606061
2107     625374       66556               0.7464788732394366
949      672442       19488               0.74235807860262
770      787506       95576               0.9011857707509882
1161     720183       28253               0.7654320987654322
235      790469       98539               0.7777777777777778
676      750132       58202               0.7233009708737864
All clusters acceptable after: 160 iterations.
ID       Population  PopulationVariation  Compactness
2045     676153       15777               0.6553398058252426
2879     596801       95129               0.7489361702127659
1431     726751       34821               0.8121827411167513
583      705990       14060               0.6044444444444445
2595     758780       66850               0.7217391304347827
1942     644695       47235               0.6576086956521738
2403     619683       72247               0.7025316455696202
1680     767025       75095               0.7871287128712872
576      745579       53649               0.8060836501901141
573      782262       90332               0.7688679245283019
2795     672068       19862               0.5974025974025974
1841     743801       51871               0.5214285714285714
813      656449       35481               0.7932692307692308
947      590990       100940              0.6235955056179776
All clusters acceptable after: 90 iterations.
ID       Population  PopulationVariation  Compactness
2780     588210       103720              0.6839080459770115
904      779079       87149               0.8862745098039215
1110     737272       45342               0.6666666666666667
98       661435       30495               0.608974358974359
333      718728       26798               0.7829787234042553
1491     773165       81235               0.6624203821656052
3034     763059       71129               0.689516129032258
628      661341       30589               0.759656652360515
706      685103       6827                0.6590909090909092
707      782975       91045               0.6243093922651934
2822     648960       42970               0.8066037735849056
1766     604053       87877               0.6274509803921569
1577     629185       62745               0.6742857142857143
1664     654462       37468               0.7916666666666666
All clusters acceptable after: 133 iterations.
ID       Population  PopulationVariation  Compactness
310      694484       2554                0.7522935779816513
2962     701679       9749                0.5800000000000001
2657     648871       43059               0.6910569105691057
1940     692148       218                 0.7422680412371134
942      758432       66502               0.8217054263565892
1049     768916       76986               0.7204724409448819
1069     646907       45023               0.7193675889328064
1823     771165       79235               0.6604938271604939
2822     628853       63077               0.6298701298701299
660      670552       21378               0.6352201257861636
1659     717028       25098               0.8629441624365483
2401     638300       53630               0.6806282722513088
539      729156       37226               0.7191011235955056
541      620536       71394               0.6123595505617978
All clusters acceptable after: 193 iterations.
ID       Population  PopulationVariation  Compactness
128      636549       55381               0.7     
2839     767294       75364               0.7389162561576355
2427     773218       81288               0.5823529411764705
2286     795668       103738              0.6706827309236948
3014     765089       73159               0.717948717948718
744      753488       61558               0.8489208633093526
745      613609       78321               0.8461538461538461
282      609172       82758               0.6589595375722543
542      649927       42003               0.6698113207547169
393      646963       44967               0.6627906976744187
1768     615093       76837               0.5757575757575757
2974     601059       90871               0.7176470588235294
1040     760342       68412               0.8138686131386861
256      699556       7626                0.4423076923076923
All clusters acceptable after: 159 iterations.
ID       Population  PopulationVariation  Compactness
3040     621686       70244               0.6631578947368422
1025     777901       85971               0.7136752136752137
1023     633193       58737               0.8669527896995708
617      772653       80723               0.6881188118811881
2699     597318       94612               0.6168831168831168
1947     659133       32797               0.717948717948718
2956     787232       95302               0.7551020408163265
1378     739568       47638               0.8646288209606987
686      769038       77108               0.7601351351351351
2821     594520       97410               0.5849056603773585
1956     672030       19900               0.8387096774193549
2398     673320       18610               0.702247191011236
2019     670687       21243               0.7470355731225297
2641     718748       26818               0.6312849162011174
All clusters acceptable after: 89 iterations.
ID       Population  PopulationVariation  Compactness
2780     756194       64264               0.6712962962962963
1899     791889       99959               0.7403846153846154
744      597352       94578               0.8924731182795699
770      630786       61144               0.8017241379310345
2620     700391       8461                0.6306306306306306
2623     727671       35741               0.5786516853932584
1644     728428       36498               0.8402061855670103
1023     643499       48431               0.6852791878172588
560      735894       43964               0.8416988416988417
494      715282       23352               0.6818181818181819
2448     621841       70089               0.5786163522012578
2799     761126       69196               0.6938775510204082
679      605525       86405               0.7075471698113207
611      671149       20781               0.6262135922330097
All clusters acceptable after: 123 iterations.
ID       Population  PopulationVariation  Compactness
1889     739052       47122               0.6770833333333333
1898     592718       99212               0.7469879518072289
1641     693360       1430                0.6477272727272727
943      634420       57510               0.8319327731092436
65       672571       19359               0.609375
936      785750       93820               0.8529411764705882
2771     747291       55361               0.7371134020618557
2602     740688       48758               0.7234042553191489
2825     725890       33960               0.8085106382978724
1823     722191       30261               0.695364238410596
1016     627707       64223               0.84    
1023     664379       27551               0.6878612716763006
53       743800       51870               0.6652719665271967
55       597210       94720               0.7171717171717171
All clusters acceptable after: 185 iterations.
ID       Population  PopulationVariation  Compactness
351      651134       40796               0.7413793103448276
2077     595014       96916               0.6703296703296704
1025     716369       24439               0.7828054298642534
2803     748248       56318               0.6257309941520468
2801     758422       66492               0.5971223021582734
2920     637704       54226               0.8648648648648649
149      774127       82197               0.7070707070707071
1748     663385       28545               0.7610062893081762
1898     596493       95437               0.6777777777777778
1447     644151       47779               0.6836158192090396
769      744467       52537               0.8015267175572519
765      751575       59645               0.8492063492063492
2251     654920       37010               0.7075471698113207
2206     751018       59088               0.6893203883495146
All clusters acceptable after: 156 iterations.
Now the pool is closed and no longer available

real	21m17.809s
user	275m11.343s
sys	0m12.640s
This is node 1
Number of districtings for node 1 is 40
Completed in 1277.81s for rank 1:
This is node 0
Number of districtings for node 0 is 40
Completed in 1277.81s for rank 0:
